Gene_Symbol,Is_DEG,Expression_Direction,Is_DMR,Methylation_Direction,Predicted_Regulatory_Relationship,DEG_log2FC,DEG_padj,Methylation_Value,Relationship_Category,DMR_Index
NECAB1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.82,0.049062508,2.967838637,Inconsistent_Both_Up,100878
NECAB1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.82,0.049062508,1.119185161,Inconsistent_Both_Up,100879
NECAB1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.82,0.049062508,1.119185161,Inconsistent_Both_Up,198731
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,3846
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,3847
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,3848
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,3849
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,3850
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,3851
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,182431
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,182432
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,182433
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,182434
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,182435
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,182436
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,182437
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,379879
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,379880
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,379881
ZBTB47,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.701,0.046518873,0.640650392,Inconsistent_Both_Up,379882
ZBTB47,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.701,0.046518873,-0.398440283,Classic_Demethylation_Activation,379883
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.95957633,Classic_Methylation_Repression,17998
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,17999
FTCD,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-1.424,0.007752041,-0.223294794,Inconsistent_Both_Down,18000
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,18001
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,18002
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,18003
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,18004
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,18005
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,18006
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,18007
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,18008
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,18009
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,18010
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,18011
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,18012
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,18013
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,18014
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.222027026,Classic_Methylation_Repression,18015
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,18016
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,18017
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,18018
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,18019
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,18020
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,18021
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,18022
FTCD,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-1.424,0.007752041,-0.223294794,Inconsistent_Both_Down,83784
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83785
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83786
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83787
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83788
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83789
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83790
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83791
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.95957633,Classic_Methylation_Repression,83792
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83793
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,83794
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83795
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.222027026,Classic_Methylation_Repression,83796
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83797
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83798
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83799
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83800
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83801
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83802
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,83803
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83804
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83805
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83806
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83807
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83808
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83809
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83810
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83811
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83812
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83813
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83814
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83815
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83816
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83817
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83818
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83819
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.222027026,Classic_Methylation_Repression,83820
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83821
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.95957633,Classic_Methylation_Repression,83822
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83823
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,83824
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83825
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83826
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83827
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83828
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,83829
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83830
FTCD,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-1.424,0.007752041,-0.223294794,Inconsistent_Both_Down,83831
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83832
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83833
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83834
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83835
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83836
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83837
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83838
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,83839
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83840
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83841
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.95957633,Classic_Methylation_Repression,83842
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.222027026,Classic_Methylation_Repression,83843
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,83844
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,83845
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83846
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83847
FTCD,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-1.424,0.007752041,-0.223294794,Inconsistent_Both_Down,83848
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83849
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83850
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83851
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83852
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83853
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83854
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83855
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,83856
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,83857
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,83858
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83859
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,83860
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,126634
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,126635
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,126636
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,126637
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,126638
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,137472
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,137473
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,137474
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,137475
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,137476
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,137477
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,137478
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,137479
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,137480
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,137481
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,147395
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,147396
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,147397
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,147398
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,147399
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,147400
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,159419
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,159420
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,159421
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,159422
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,159423
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,159424
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,159425
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,159426
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,162367
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,162368
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,162369
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,162370
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,162371
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,167426
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.252735534,Classic_Methylation_Repression,167427
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,167428
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,167429
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,167430
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,173515
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,173516
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,173517
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,173518
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,173519
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,3.633773689,Classic_Methylation_Repression,173520
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,173521
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,173522
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,173523
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,177424
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.89806974,Classic_Methylation_Repression,177425
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,177426
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.975121943,Classic_Methylation_Repression,177427
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,177428
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,2.36308444,Classic_Methylation_Repression,177429
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,0.671475149,Classic_Methylation_Repression,177430
FTCD,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-1.424,0.007752041,-0.223294794,Inconsistent_Both_Down,177431
FTCD,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.424,0.007752041,1.438748055,Classic_Methylation_Repression,177432
